"Product Code",Vendor,"Product Name","Service Name",Color,Tags,"Link Url",Stock,"Print Area","Freight Description","Individual Product Packaging","Standard Production Time",Size,"Quantity Break Point 1","Quantity Break Point Price 1","Quantity Break Point 2","Quantity Break Point Price 2","Quantity Break Point 3","Quantity Break Point Price 3","Quantity Break Point 4","Quantity Break Point Price 4",Brand,"Parent Product Code",Category,"Sub Category",Description,"Primary Price Description","Carton Height","Carton Width","Carton Depth","Carton Weight","Qty Per Carton","Carton Cubic","Carton Notes","Decoration Name0",decoration_additional_0_qty_0,decoration_additional_0_price_0,decoration_additional_0_qty_1,decoration_additional_0_price_1,"Decoration 0 Setup Notes","Decoration 0 Setup Cost 0"
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,"Jade Dome",,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,"Jade Dome",,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,"Jade Dome",,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,"Jade Dome",,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,"Jade Dome",,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,2XL,1,4.45,16,3.8,101,3.5,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,L,1,4.45,16,3.8,101,3.5,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,M,1,4.45,16,3.8,101,3.5,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,S,1,4.45,16,3.8,101,3.5,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,XL,1,4.45,16,3.8,101,3.5,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,3XL,1,4.55,16,3.9,101,3.9,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,4XL,1,5.05,16,4.4,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,White,,,,,,,,5XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Natural,,,,,,,,3XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,3XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,4XL,1,6,16,5.35,101,5.35,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Navy,,,,,,,,5XL,1,6.55,16,5.9,101,5.9,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Tangerine,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Tangerine,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Tangerine,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Tangerine,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Tangerine,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,3XL,1,4.95,16,4.3,101,4.3,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,4XL,1,5.5,16,4.85,101,4.85,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Black,,,,,,,,5XL,1,5.95,16,5.3,101,5.3,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Olive,,,,,,,,3XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,3XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,4XL,1,6,16,5.35,101,5.35,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Red,,,,,,,,5XL,1,6.55,16,5.9,101,5.9,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,3XL,1,5.6,16,4.95,101,4.95,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,4XL,1,6,16,5.35,101,5.35,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Royal,,,,,,,,5XL,1,6.55,16,5.9,101,5.9,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Iris,,,,,,,,2XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Iris,,,,,,,,L,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Iris,,,,,,,,M,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Iris,,,,,,,,S,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
020009A2X0,"Superior AW","Gildan Ultra Cotton Adult T-Shirt",Standard,Iris,,,,,,,,XL,1,5.25,16,4.6,101,4.4,,,Gildan,2000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
